x,episode_rewards,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
889,733.0,4.3,3.9,3.7,2.7,4.2,4.7,4.1,3.7,4.9,3.3,4.1,2.8,4.0,4.8,4.8,4.8,4.3,4.2
890,653.0,3.2,3.1,4.2,4.1,4.2,3.6,4.1,4.5,2.8,3.4,2.4,4.1,3.7,3.8,3.3,3.6,3.6,3.6
891,752.0,4.8,4.4,5.2,3.9,4.8,3.4,4.1,3.9,3.7,4.3,5.1,3.7,3.6,4.5,4.1,4.1,3.9,3.7
892,727.0,3.4,4.1,4.8,3.2,3.1,3.9,5.1,5.1,3.3,3.9,4.0,3.7,5.0,4.0,4.5,3.7,3.6,4.3
893,740.0,3.6,3.7,3.7,4.7,4.7,4.1,4.2,4.0,3.3,4.9,4.4,2.9,5.1,3.3,4.3,4.4,4.7,4.0
894,683.0,3.4,4.3,3.1,3.8,4.0,4.6,3.6,3.1,3.9,4.5,3.4,3.4,3.2,4.2,4.2,3.6,3.9,4.1
895,754.0,4.4,4.7,4.8,4.3,3.0,3.7,4.3,5.3,4.4,4.5,4.3,3.9,3.7,4.5,3.4,4.5,4.1,3.6
896,773.0,5.2,4.3,4.6,5.0,3.7,4.9,3.6,4.3,4.2,3.9,4.1,3.8,4.6,3.3,4.0,5.0,4.8,4.0
897,761.0,5.3,3.9,4.1,4.3,4.1,4.0,4.6,3.8,4.6,4.0,4.1,3.8,4.2,5.0,4.1,4.1,4.3,3.8
898,846.0,5.0,4.5,4.8,4.2,4.7,4.7,5.2,4.9,4.7,4.4,6.1,4.7,4.2,2.7,5.1,5.3,4.8,4.6
899,713.0,5.0,4.2,2.8,3.9,2.7,5.1,4.7,4.3,3.5,4.1,3.4,3.8,5.0,4.1,4.1,4.1,2.5,4.0
900,620.0,4.0,3.8,3.6,3.4,3.8,3.1,2.7,2.5,3.9,3.0,3.5,4.0,3.2,3.8,2.8,3.4,4.1,3.4
901,651.0,3.8,4.2,3.9,4.0,3.6,3.7,3.8,3.1,3.0,4.0,3.6,4.0,3.8,3.1,3.0,3.8,3.8,2.9
902,668.0,3.3,3.7,3.2,2.7,4.5,4.1,4.1,3.7,3.5,2.7,3.9,4.5,4.5,4.1,4.0,3.8,3.2,3.3
903,711.0,3.4,4.4,4.0,4.1,4.9,3.6,4.0,3.2,4.2,3.9,2.9,4.5,3.7,3.4,4.7,3.8,4.0,4.4
904,665.0,4.2,3.6,4.1,3.7,3.9,4.2,4.0,4.0,2.7,3.7,2.3,3.8,3.4,3.9,3.9,3.7,3.5,3.9
905,677.0,3.7,3.9,4.8,2.9,4.4,4.0,3.1,3.8,3.2,3.7,4.4,4.4,3.9,3.2,3.2,4.1,3.8,3.2
906,734.0,4.2,4.3,3.1,4.9,3.8,4.3,4.1,4.8,3.3,4.5,4.0,3.6,3.9,4.1,3.7,4.9,3.5,4.4
907,680.0,3.0,3.4,4.0,3.2,4.9,3.1,3.6,4.1,3.3,3.0,3.8,4.4,3.9,4.0,4.3,4.0,4.0,4.0
908,753.0,4.4,4.9,4.6,4.6,4.2,5.1,3.5,4.1,3.2,4.5,4.2,4.4,3.5,4.4,4.4,3.2,4.2,3.9
909,810.0,4.1,4.8,5.1,4.1,4.1,5.1,4.8,4.7,4.9,5.0,3.6,5.2,4.5,3.5,4.1,5.2,4.5,3.7
910,717.0,3.1,3.0,4.2,3.1,4.6,4.4,4.2,3.4,3.8,4.2,5.1,4.0,4.4,4.2,3.4,4.0,4.3,4.3
911,774.0,5.0,4.5,3.4,4.4,4.0,5.1,4.4,4.9,4.5,4.0,4.7,3.7,4.2,4.5,4.5,3.5,3.7,4.4
912,602.0,3.9,2.6,3.2,3.5,4.0,3.3,3.7,4.1,3.0,3.0,4.2,3.1,2.8,3.4,3.2,3.5,2.2,3.5
913,738.0,3.9,4.5,4.0,5.2,3.5,4.2,3.6,4.3,3.4,3.7,5.2,4.1,4.5,4.6,3.3,4.1,3.6,4.1
914,656.0,3.0,2.6,4.4,3.1,4.3,3.0,3.5,3.2,3.5,4.9,3.8,3.9,3.5,3.7,4.0,3.3,4.4,3.5
915,722.0,3.9,4.2,3.4,4.0,5.0,4.8,3.6,3.9,3.8,3.8,4.7,3.2,4.1,4.6,3.3,3.8,4.2,3.9
916,678.0,3.1,3.9,4.0,3.7,4.6,4.2,3.3,4.1,3.6,3.3,3.7,3.5,3.9,4.2,3.0,3.9,4.2,3.6
917,775.0,3.7,5.2,3.3,4.6,3.8,4.6,4.4,5.3,3.8,4.4,3.9,5.0,4.7,4.3,4.8,4.8,3.6,3.3
918,743.0,4.2,4.2,4.3,4.1,4.2,4.0,4.2,4.8,3.3,4.7,4.3,3.8,3.9,3.5,4.0,3.7,4.7,4.4
919,785.0,3.7,4.5,5.3,4.5,4.6,4.4,3.3,5.4,4.2,4.8,4.2,3.8,3.5,4.3,3.6,4.6,5.0,4.8
920,774.0,4.2,3.9,4.9,4.9,3.9,4.4,4.3,4.4,4.3,3.5,4.3,4.1,4.5,4.7,3.8,5.1,4.2,4.0
921,631.0,3.5,3.7,3.2,3.8,4.1,3.2,3.9,3.9,3.8,2.7,4.1,3.3,3.0,3.5,3.6,3.6,3.0,3.2
922,711.0,3.8,3.1,5.1,4.4,4.4,4.0,4.4,3.2,3.7,4.1,3.4,3.3,3.6,5.2,4.2,4.0,3.1,4.1
923,694.0,4.0,4.0,3.9,4.7,4.8,4.0,3.6,3.3,2.8,4.1,3.4,2.7,4.1,3.4,3.7,4.1,3.7,5.1
924,761.0,4.1,4.5,5.5,4.6,4.0,4.5,4.4,4.2,4.8,3.3,3.5,4.3,4.0,3.9,3.7,4.2,4.6,4.0
925,622.0,3.6,3.7,2.9,3.8,2.9,3.5,3.2,3.9,3.8,3.6,3.8,2.8,3.2,3.7,3.4,3.4,4.1,2.9
926,826.0,3.7,3.3,3.8,4.1,4.8,4.1,5.5,4.2,3.7,5.0,5.4,5.6,4.8,4.5,5.1,6.2,4.8,4.0
927,854.0,4.0,4.4,4.8,4.5,4.9,4.7,4.8,5.2,4.1,5.6,4.4,4.9,4.8,4.9,4.5,4.1,5.1,5.7
928,772.0,4.6,3.6,3.5,4.5,3.9,4.8,3.7,5.7,3.8,4.0,5.7,3.7,4.6,4.7,4.4,3.9,4.2,3.9
929,703.0,3.3,4.3,5.3,3.8,4.4,3.7,3.5,3.4,4.0,4.0,3.6,3.8,3.0,4.4,3.4,3.9,4.5,4.0
930,785.0,4.9,3.5,4.6,4.6,4.0,4.7,4.2,4.2,4.3,5.1,5.1,4.1,4.6,4.3,5.4,3.7,3.8,3.4
931,682.0,3.2,4.1,4.3,3.5,3.9,3.4,2.6,3.5,3.8,3.7,4.2,3.1,4.8,4.2,4.6,4.3,3.2,3.8
932,663.0,3.6,4.0,3.9,2.8,4.0,3.8,3.6,4.3,4.3,3.8,3.0,2.4,4.0,3.6,2.5,4.0,3.8,4.9
933,751.0,5.4,3.9,4.5,3.9,5.2,3.4,4.9,4.0,5.6,4.3,3.5,3.7,4.6,4.1,3.3,3.7,3.2,3.9
934,706.0,5.4,4.7,2.9,3.5,3.2,4.3,3.9,3.8,3.9,4.4,3.7,4.2,3.4,5.0,3.6,3.0,3.4,4.3
935,730.0,3.4,5.5,3.9,4.4,4.0,3.5,4.2,5.7,3.8,4.2,4.8,3.8,3.6,2.8,3.6,4.5,3.9,3.4
936,767.0,5.2,4.4,4.5,3.9,3.0,4.1,4.5,4.6,3.8,4.6,4.4,4.7,4.4,4.1,3.6,3.8,4.4,4.7
937,679.0,3.9,4.8,3.2,3.4,3.6,3.5,3.2,3.6,4.7,3.2,3.0,4.6,3.9,3.1,4.2,3.8,3.7,4.5
938,716.0,4.3,3.3,3.9,3.3,5.2,3.6,3.5,4.7,4.1,4.7,4.3,3.4,2.8,3.5,4.3,4.6,4.3,3.8
939,720.0,3.5,4.1,3.4,3.7,4.6,3.4,4.1,4.9,3.0,4.6,4.3,4.5,4.2,2.8,4.1,4.4,4.1,4.3
940,727.0,3.8,4.9,3.7,4.2,5.3,4.1,3.8,3.7,4.8,3.3,4.4,4.0,3.5,3.2,4.4,3.8,4.1,3.7
941,815.0,4.4,4.2,3.9,4.8,3.9,4.2,3.4,4.3,5.4,4.8,5.4,3.3,4.8,5.7,4.1,5.5,4.4,5.0
942,773.0,3.3,4.1,4.6,4.4,3.9,3.5,4.2,4.6,5.1,3.8,5.1,4.4,4.7,3.7,4.9,3.8,4.9,4.3
943,784.0,4.8,4.8,4.3,4.9,3.6,3.7,4.0,4.2,5.0,4.4,4.2,4.0,4.6,4.0,4.5,4.6,4.4,4.4
944,748.0,4.3,3.7,3.1,4.1,4.2,3.9,5.2,5.0,4.5,4.2,3.9,3.4,5.0,3.7,3.6,4.7,3.7,4.6
945,670.0,4.4,2.8,3.8,3.7,4.2,3.7,4.2,3.4,4.4,4.4,3.7,3.2,4.1,3.1,3.6,3.3,3.8,3.2
946,638.0,2.0,3.4,4.1,4.1,3.4,4.5,2.6,3.9,3.4,3.9,2.5,4.9,4.4,2.7,3.5,3.4,3.3,3.8
947,726.0,4.7,4.0,4.4,3.7,2.9,5.0,3.1,4.3,3.2,4.2,4.8,3.5,4.1,4.1,4.0,4.3,3.8,4.5
948,774.0,4.3,3.8,4.9,4.3,4.9,3.6,4.3,4.2,4.5,4.0,4.6,5.1,4.6,4.9,4.0,4.0,3.1,4.3
949,741.0,3.5,4.2,3.7,4.7,4.3,3.8,3.4,4.6,4.3,4.2,4.6,4.3,4.6,3.8,4.0,4.3,3.4,4.4
950,698.0,4.7,3.4,3.9,3.8,3.2,3.1,3.5,4.2,4.8,4.5,2.8,3.5,3.8,4.3,4.3,3.2,4.1,4.7
951,793.0,4.3,5.4,4.9,5.3,3.8,3.7,4.5,4.5,4.2,3.6,6.4,4.2,3.7,4.3,5.4,3.5,2.9,4.7
952,783.0,3.9,3.8,4.6,5.6,4.3,4.4,3.4,3.3,3.8,3.5,4.5,4.9,4.3,4.9,3.7,4.6,5.6,5.2
953,800.0,3.9,5.7,4.0,4.4,5.0,4.8,4.3,4.1,3.7,4.3,4.3,4.4,5.0,4.9,4.2,4.9,3.0,5.1
954,687.0,3.8,4.1,3.7,2.4,3.4,3.4,3.5,3.2,4.8,5.2,3.5,3.5,4.6,4.2,3.8,3.1,4.2,4.3
955,795.0,3.9,4.3,4.0,4.3,4.8,4.9,5.0,4.4,4.6,5.2,4.6,4.5,4.6,4.2,4.0,3.8,5.0,3.4
956,842.0,4.1,5.1,4.4,4.9,4.6,4.8,3.7,5.7,5.0,4.2,4.1,4.5,4.1,4.7,4.7,5.4,5.3,4.9
957,715.0,3.4,3.5,4.6,4.1,4.1,3.2,4.6,5.0,4.8,4.4,3.7,3.5,3.4,3.7,4.4,3.7,3.1,4.3
958,678.0,3.4,4.9,4.0,3.8,3.0,3.6,3.8,2.9,4.2,4.2,3.3,4.1,3.7,3.8,3.7,3.7,3.6,4.1
959,725.0,4.3,4.7,3.0,4.9,3.3,3.7,3.8,4.2,4.9,3.8,4.1,3.6,4.0,3.7,4.0,3.8,5.0,3.7
960,632.0,3.5,2.9,3.7,3.5,3.8,3.7,3.7,4.4,4.5,3.5,3.1,2.8,3.6,3.2,3.4,2.3,4.2,3.4
961,716.0,4.1,4.8,3.9,5.2,4.9,3.6,3.7,3.9,3.3,3.0,2.6,3.8,3.7,5.3,4.1,3.6,3.2,4.9
962,843.0,4.5,4.9,4.7,4.1,4.7,4.8,4.7,5.5,4.1,3.8,4.5,4.6,4.5,4.5,5.0,5.4,5.3,4.7
963,656.0,3.8,3.8,3.6,3.6,4.2,3.5,2.5,3.9,3.9,4.1,3.7,3.8,3.7,2.9,3.2,3.2,4.3,3.9
964,674.0,3.7,4.2,3.9,3.7,3.3,4.3,4.0,3.8,3.1,3.9,2.2,4.7,2.8,3.9,4.3,4.1,4.3,3.2
965,757.0,3.2,4.2,4.0,4.9,5.0,4.3,4.3,3.9,4.3,3.8,3.8,4.0,3.4,4.6,4.4,4.0,5.1,4.5
966,690.0,3.5,2.9,3.1,3.8,4.0,3.4,4.1,4.8,3.8,3.5,3.1,4.5,4.3,4.6,4.8,3.6,4.1,3.1
967,649.0,3.6,2.8,3.6,2.8,4.1,4.2,3.2,3.4,4.6,3.3,4.0,2.8,3.9,3.4,4.5,2.6,3.9,4.2
968,745.0,4.3,4.2,4.2,4.8,5.1,4.6,4.6,3.8,4.0,3.8,3.7,3.8,3.9,4.4,3.8,4.0,2.8,4.7
969,798.0,4.8,4.4,4.3,3.6,4.1,4.2,4.2,4.4,4.2,4.9,3.7,4.0,5.5,5.0,5.5,5.5,3.0,4.5
970,751.0,3.7,4.2,4.5,3.1,4.2,3.7,5.1,4.9,3.7,4.6,4.2,4.2,4.2,4.6,3.6,4.3,4.3,4.0
971,805.0,4.6,4.5,5.2,5.3,3.9,4.6,5.1,4.7,4.1,5.1,3.6,5.1,2.9,4.2,4.2,4.0,4.4,5.0
972,787.0,4.5,3.7,4.8,5.4,4.1,3.2,4.4,3.6,4.0,4.5,4.8,4.5,4.8,4.6,3.6,4.9,4.5,4.8
973,797.0,3.8,3.6,4.0,3.7,5.5,5.3,3.5,4.3,5.1,4.3,4.4,3.8,5.1,4.8,4.9,4.7,3.7,5.2
974,741.0,4.6,4.5,4.4,4.1,3.5,4.8,4.3,3.3,3.9,4.4,3.2,4.6,3.7,3.8,5.2,3.5,4.1,4.2
975,759.0,4.4,4.0,4.1,4.3,3.5,3.9,4.1,5.0,4.2,3.9,4.8,4.1,4.6,4.2,4.2,5.2,2.9,4.5
976,705.0,3.6,3.4,3.6,3.2,4.4,4.4,5.0,4.3,4.1,4.0,4.1,5.0,4.2,2.6,4.9,3.6,2.8,3.3
977,788.0,4.5,4.2,4.6,4.9,4.8,4.9,3.3,4.1,4.0,5.0,4.3,4.5,3.6,4.7,3.7,3.0,5.6,5.1
978,729.0,3.8,3.7,3.2,3.6,5.0,4.3,3.8,4.4,3.5,4.0,4.8,3.2,3.3,4.3,4.4,4.6,4.5,4.5
979,780.0,4.5,4.2,4.5,4.6,4.4,4.1,4.9,4.3,4.7,3.5,3.8,4.8,4.1,4.4,4.1,4.2,3.9,5.0
980,680.0,4.8,3.8,3.7,3.1,3.8,2.7,3.1,4.5,4.5,3.3,3.5,3.9,3.8,4.3,3.8,4.1,3.6,3.7
981,764.0,4.7,4.5,4.2,4.2,4.1,4.1,4.6,3.9,4.5,4.7,4.7,4.3,4.5,3.4,3.3,4.0,4.4,4.3
982,700.0,4.6,4.6,3.1,4.0,4.2,3.3,3.4,4.2,5.0,3.5,3.6,4.8,4.9,2.8,3.4,2.8,3.7,4.1
983,720.0,3.6,3.9,3.9,4.4,4.1,4.0,4.7,3.3,4.0,3.4,4.1,3.8,3.8,4.0,3.9,3.5,4.3,5.3
984,625.0,4.2,3.7,3.3,2.7,3.5,4.8,3.9,4.1,3.8,2.5,3.0,3.8,2.9,3.5,3.2,2.8,3.7,3.1
985,700.0,4.2,3.1,3.7,2.3,4.6,4.1,3.7,3.7,3.2,4.1,5.4,4.7,4.1,3.4,4.2,4.2,3.0,4.3
986,732.0,4.1,4.2,3.7,3.7,4.1,3.0,3.9,4.5,4.7,4.6,4.8,3.7,3.8,4.7,3.5,4.7,3.5,4.0
987,779.0,4.8,3.9,3.8,4.6,4.9,4.1,3.6,5.1,5.2,5.2,4.0,3.6,5.2,3.1,4.6,3.8,3.6,4.8
988,774.0,5.2,4.6,4.5,5.3,3.6,3.9,4.6,4.2,3.7,3.6,4.3,5.2,3.8,3.8,4.3,4.0,4.0,4.8
989,838.0,3.9,4.8,5.6,4.1,4.2,5.0,5.3,4.6,4.6,4.5,5.2,4.7,3.3,4.9,5.3,4.7,4.3,4.8
990,778.0,4.3,4.1,4.3,3.6,4.4,4.2,4.9,4.1,4.3,4.0,4.7,4.6,4.7,5.0,4.2,4.1,4.3,4.0
991,730.0,4.4,4.4,4.0,3.3,3.2,5.4,4.0,4.8,3.5,4.9,5.3,2.6,4.5,3.6,4.2,2.4,5.0,3.5
992,680.0,4.5,3.2,3.8,4.1,3.0,3.5,3.7,3.3,4.1,3.8,3.7,3.6,4.5,4.7,3.8,4.1,3.0,3.6
993,764.0,4.6,5.3,3.6,3.4,3.7,4.3,3.6,4.3,4.7,4.8,4.4,4.4,4.3,4.4,4.3,4.6,3.9,3.8
994,768.0,4.9,4.1,4.8,4.5,2.9,4.4,4.6,4.1,4.8,3.9,4.1,4.5,4.4,3.6,3.8,3.9,4.7,4.8
995,699.0,4.1,4.2,2.4,3.8,4.8,4.1,4.8,3.3,4.3,4.1,3.8,3.6,3.5,3.5,3.8,3.2,3.9,4.7
996,688.0,3.4,3.9,4.1,4.1,3.9,4.1,4.0,3.4,4.0,4.2,3.4,4.0,3.3,4.9,3.7,4.1,3.0,3.3
997,737.0,4.0,3.8,4.1,4.0,5.7,3.5,3.8,3.1,3.2,3.9,4.2,4.9,4.2,4.3,3.7,4.4,4.5,4.4
998,768.0,4.9,3.7,4.4,4.0,5.1,3.9,4.1,4.2,3.7,4.3,4.6,4.1,3.9,5.3,3.3,3.8,4.6,4.9
999,792.0,4.7,3.8,4.8,4.6,4.0,4.4,4.5,5.0,4.6,4.0,3.5,4.7,4.2,4.2,4.7,4.8,4.6,4.1
1000,800.0,3.7,4.3,4.2,4.4,5.5,4.9,3.9,4.1,4.5,5.0,3.2,4.1,5.3,6.0,5.0,3.1,5.1,3.7
1001,752.0,4.2,4.0,3.4,4.5,3.6,3.4,4.9,5.0,4.1,4.1,4.7,4.2,4.8,4.7,3.0,3.6,4.5,4.5
1002,765.0,4.8,4.5,3.9,4.1,4.3,3.9,3.4,4.3,4.7,5.7,4.1,3.4,4.1,4.5,4.4,5.0,4.3,3.1
1003,799.0,5.4,4.6,4.5,4.8,3.6,4.9,4.2,3.8,4.4,4.7,5.8,4.7,4.0,3.6,4.7,3.9,3.1,5.2
1004,818.0,4.6,4.5,4.6,5.0,5.1,5.0,4.2,5.3,4.6,4.2,2.9,4.3,4.7,4.8,5.2,4.7,3.9,4.2
1005,649.0,4.1,2.8,3.8,3.4,3.7,2.9,3.7,3.2,4.1,3.7,3.7,3.2,4.6,4.2,3.5,3.8,3.4,3.1
1006,698.0,3.5,4.6,4.1,4.4,3.7,3.4,3.5,4.4,4.0,3.9,5.1,3.4,4.7,3.5,3.7,3.7,2.8,3.4
1007,765.0,4.9,5.3,3.5,4.7,4.2,4.2,4.0,5.7,4.5,4.7,4.3,3.3,3.9,3.8,3.4,3.9,4.1,4.1
1008,608.0,3.9,4.2,3.3,3.1,2.4,2.9,3.7,3.1,2.8,4.5,3.5,3.1,2.8,4.0,3.7,3.5,2.7,3.6
1009,694.0,4.4,4.8,3.8,3.6,3.9,3.2,4.1,3.9,3.3,4.1,3.2,4.1,3.1,4.2,4.6,3.0,4.2,3.9
1010,743.0,4.8,4.6,4.0,4.6,3.8,4.8,4.3,3.9,3.9,4.2,3.2,3.8,4.4,4.1,4.5,4.5,3.4,3.5
1011,808.0,4.1,3.6,4.6,3.8,5.0,2.7,5.2,4.3,6.0,4.3,4.4,5.1,5.8,4.8,4.4,4.5,4.0,4.2
1012,683.0,3.9,3.3,3.7,3.9,3.5,2.7,3.3,3.9,4.6,5.1,3.7,3.9,4.1,3.7,4.1,3.8,3.8,3.3
1013,723.0,3.8,4.4,4.3,3.2,4.6,4.6,4.1,3.6,3.9,3.8,4.0,4.0,3.5,3.8,3.9,3.8,4.4,4.6
1014,789.0,4.3,4.9,5.3,4.2,3.7,4.2,4.2,3.9,5.0,4.7,5.8,4.8,3.6,3.8,4.2,3.6,4.3,4.4
1015,729.0,5.0,4.8,4.9,3.8,3.5,4.0,3.2,4.6,3.6,4.9,4.2,3.3,4.3,3.7,3.9,3.7,3.1,4.4
1016,764.0,4.0,3.9,3.8,4.7,3.3,5.5,4.6,4.0,4.8,3.8,3.4,4.5,4.0,4.9,3.9,4.4,4.9,4.0
1017,766.0,4.3,4.0,4.3,3.9,4.4,4.0,4.7,4.2,4.1,4.7,3.9,4.0,4.5,5.0,4.7,3.4,4.5,4.0
1018,762.0,4.3,5.3,3.6,4.7,3.3,4.0,4.6,3.5,4.4,4.1,4.8,4.3,4.2,4.2,4.1,3.8,4.9,4.1
1019,692.0,3.9,3.8,4.1,3.6,4.0,2.8,3.6,5.1,3.9,4.1,3.4,2.9,3.7,3.7,4.1,4.0,4.8,3.7
1020,723.0,4.5,4.3,3.5,3.5,4.2,4.0,4.2,5.0,3.5,4.2,3.4,4.2,3.4,2.5,4.2,5.6,4.2,3.9
1021,726.0,4.0,4.1,4.4,4.2,3.4,4.0,4.4,4.2,3.6,4.6,3.9,3.4,3.5,4.2,3.8,4.2,4.6,4.1
1022,788.0,4.0,3.7,4.8,4.2,4.7,3.1,4.1,4.5,4.9,3.9,4.0,4.4,4.8,4.2,3.9,4.8,5.6,5.2
1023,676.0,3.6,2.7,4.1,3.6,3.6,4.2,3.7,4.3,3.4,5.0,4.1,3.1,4.4,3.3,3.8,3.1,3.7,3.9
1024,776.0,3.3,5.1,4.3,4.1,4.0,4.1,4.0,4.9,3.7,4.4,5.0,3.3,5.5,3.5,5.3,4.1,4.8,4.2
1025,711.0,4.4,3.9,3.8,4.3,4.3,3.3,3.8,3.3,4.4,3.4,5.5,2.8,4.5,3.4,4.7,3.8,3.9,3.6
1026,678.0,3.5,3.3,3.7,4.2,3.4,5.3,4.2,4.5,3.8,3.7,4.1,4.2,2.9,3.9,2.8,3.7,3.0,3.6
1027,657.0,3.3,2.5,4.0,3.6,4.7,3.5,4.3,2.2,4.3,4.2,2.1,2.8,4.0,3.9,3.7,4.5,3.9,4.2
1028,759.0,4.0,4.4,3.5,3.8,4.2,3.6,3.8,3.4,5.3,4.6,4.1,4.3,4.3,4.1,4.4,4.2,5.2,4.7
1029,706.0,4.6,4.1,3.3,4.3,3.8,3.4,3.9,3.4,3.8,3.7,4.3,4.8,3.8,3.6,4.6,2.7,4.7,3.8
1030,689.0,3.7,3.4,3.9,3.4,5.2,5.4,3.8,4.5,3.6,3.4,3.1,3.9,2.9,3.5,3.5,4.7,4.5,2.5
1031,750.0,3.6,3.3,4.9,4.7,4.6,5.0,4.8,3.7,3.1,3.3,4.2,3.2,4.5,5.9,4.0,4.5,3.7,4.0
1032,673.0,4.3,3.3,3.9,3.4,3.6,3.9,3.4,4.3,3.7,4.1,4.1,3.9,2.7,4.0,3.4,3.4,3.9,4.0
1033,709.0,3.4,4.7,3.9,3.0,3.6,3.7,4.3,3.3,5.1,3.8,4.6,3.4,3.9,4.9,3.5,4.1,3.7,4.0
1034,617.0,3.4,2.4,2.8,3.5,5.1,4.7,2.9,3.8,3.7,2.2,3.9,3.1,4.2,3.1,2.3,3.3,3.4,3.9
1035,605.0,2.7,3.8,3.4,3.0,2.7,3.1,4.0,2.3,4.8,4.3,2.7,2.9,4.1,2.6,3.4,2.3,4.7,3.7
1036,694.0,4.1,3.5,3.2,3.5,3.9,4.0,3.7,3.0,3.7,4.7,4.3,4.7,4.2,3.1,4.0,3.7,4.2,3.9
1037,711.0,3.8,3.5,4.5,3.8,3.6,3.8,4.1,3.5,4.4,4.3,5.0,4.5,4.0,3.1,3.4,3.7,4.0,4.1
1038,707.0,4.0,3.6,4.0,4.3,4.0,4.2,4.6,4.8,3.5,2.9,4.1,3.0,4.2,3.9,4.3,3.3,4.7,3.3
1039,652.0,4.1,4.3,3.2,3.6,3.9,2.8,4.2,4.4,3.3,3.4,3.1,3.5,4.0,3.7,4.0,3.4,3.5,2.8
1040,739.0,4.1,3.4,4.6,3.8,4.9,3.8,3.7,3.2,3.8,3.9,5.6,4.3,4.4,4.7,3.0,4.6,4.7,3.4
1041,720.0,3.2,4.3,3.9,3.1,3.8,3.1,4.2,4.2,4.8,4.4,3.8,5.2,4.4,3.4,3.7,4.3,3.8,4.4
1042,763.0,4.7,5.0,4.0,2.9,3.8,4.9,3.5,4.6,5.0,4.3,4.7,4.5,3.5,4.7,4.5,4.1,4.0,3.6
1043,708.0,3.8,4.7,4.1,4.0,3.8,2.7,4.4,4.4,4.2,4.0,3.8,3.9,4.3,3.8,3.2,4.2,3.7,3.8
1044,721.0,4.8,4.8,4.0,4.0,4.1,3.9,3.8,3.1,3.1,3.7,3.8,4.6,3.0,5.3,4.9,4.2,3.5,3.5
1045,720.0,3.0,4.1,3.9,4.6,2.8,2.6,4.5,4.8,3.5,4.0,4.0,3.7,4.7,4.4,4.6,3.9,4.0,4.9
1046,679.0,4.0,4.2,3.8,3.2,3.6,4.1,3.0,4.3,2.7,3.3,4.6,3.0,4.0,3.5,4.5,3.8,5.1,3.2
1047,681.0,4.1,3.2,3.6,3.6,4.8,3.6,3.1,3.9,4.1,3.0,3.7,2.3,5.1,3.2,3.7,4.0,4.3,4.8
1048,709.0,4.1,4.6,3.4,4.5,3.7,4.7,3.9,3.4,3.6,3.7,4.0,3.9,3.7,4.5,3.6,3.9,4.3,3.4
1049,772.0,4.8,3.7,5.5,4.5,3.8,3.4,4.5,4.0,4.2,4.9,4.1,4.8,4.3,4.4,3.4,4.4,4.1,4.4
1050,734.0,4.1,4.0,5.1,5.5,3.7,4.7,3.8,3.8,4.8,3.5,3.6,4.3,3.0,4.0,3.7,4.1,4.5,3.2
1051,829.0,4.5,5.5,5.1,4.7,4.0,3.6,4.9,4.5,4.5,4.3,4.5,4.0,4.7,5.0,4.8,4.3,4.5,5.5
1052,841.0,4.7,4.6,3.9,5.0,4.1,3.9,4.4,4.7,4.7,5.4,4.8,4.6,3.8,5.0,4.8,4.5,5.6,5.6
1053,762.0,4.0,3.5,4.1,4.5,3.1,4.5,3.2,4.4,5.6,4.0,4.3,5.2,3.7,5.1,3.3,5.0,4.7,4.0
1054,678.0,3.6,4.2,3.8,3.4,4.9,4.8,4.1,4.0,4.2,4.3,3.5,3.7,3.5,3.1,3.2,3.1,3.1,3.3
1055,771.0,4.8,5.0,3.9,3.6,4.3,4.8,4.4,3.1,4.3,4.1,4.6,4.6,5.0,4.4,4.3,4.4,3.8,3.7
1056,774.0,4.4,4.4,4.0,3.4,3.8,4.9,3.4,4.5,4.6,4.6,5.0,4.2,5.8,4.2,4.0,3.9,4.0,4.3
1057,887.0,4.9,4.8,4.9,4.7,6.6,4.1,5.3,4.5,5.2,4.8,4.5,5.0,4.1,5.5,4.9,5.1,5.2,4.6
1058,790.0,4.0,5.0,4.7,4.7,4.8,5.3,3.8,3.9,4.7,3.2,3.7,5.1,4.0,4.8,3.8,4.5,4.0,5.0
1059,876.0,6.2,4.5,5.6,4.4,5.0,5.1,4.4,4.9,4.1,4.9,5.1,4.7,4.7,5.4,4.4,4.1,5.6,4.5
1060,766.0,4.9,4.3,4.3,3.9,3.9,5.0,4.4,4.5,3.8,3.9,4.4,3.8,4.6,3.4,5.2,3.7,4.5,4.1
1061,814.0,5.3,4.7,5.0,4.7,4.7,4.0,3.8,4.3,3.8,4.3,4.4,5.2,4.3,4.3,4.3,4.1,5.1,5.1
1062,672.0,3.6,4.3,3.7,3.6,4.6,2.9,3.6,3.7,4.2,4.7,3.5,3.9,3.2,3.9,2.3,3.5,4.2,3.8
1063,718.0,3.3,4.4,3.9,3.9,3.6,5.3,4.2,3.4,3.6,4.3,5.1,3.8,3.6,3.8,4.0,4.2,2.9,4.5
1064,848.0,5.0,4.9,4.1,5.2,4.5,4.7,4.8,4.2,5.7,4.9,3.8,4.3,4.5,4.4,5.3,5.5,4.4,4.6
1065,603.0,3.6,3.0,3.2,4.1,3.8,3.3,3.9,3.6,2.7,3.2,2.4,2.6,4.1,3.9,2.9,2.6,4.4,3.0
1066,721.0,4.2,3.4,2.9,3.9,3.3,3.2,4.9,3.7,4.0,4.6,4.2,4.0,3.8,4.8,4.6,4.1,4.3,4.2
